sl no,Detection Name,Category,TTP,Severity
2763,Suspicious SysAidServer Child,windows,T1210,medium
2764,Suspicious SYSTEM User Process Creation,windows,"T1134, T1003, T1027",high
2765,Suspicious SYSVOL Domain Group Policy Access,windows,T1552.006,medium
2766,Suspicious TCP Tunnel Via PowerShell Script,windows,T1090,medium
2767,Suspicious Teams Application Related ObjectAcess Event,windows,T1528,high
2768,Suspicious TSCON Start as SYSTEM,windows,T1219.002,high
2769,Suspicious UltraVNC Execution,windows,T1021.005,high
2770,Suspicious Unblock-File,windows,T1553.005,medium
2771,Suspicious Uninstall of Windows Defender Feature via PowerShell,windows,T1685,high
2772,Suspicious Unsigned Dbghelp/Dbgcore DLL Loaded,windows,T1003.001,high
2773,Suspicious Unsigned Thor Scanner Execution,windows,T1574.001,high
2774,Suspicious Usage Of Active Directory Diagnostic Tool (ntdsutil.exe),windows,T1003.003,medium
2775,Suspicious Usage of For Loop with Recursive Directory Search in CMD,windows,"T1059.003, T1027.010",medium
2776,Suspicious Usage Of ShellExec_RunDLL,windows,,high
2777,Suspicious Use of CSharp Interactive Console,windows,T1127,high
2778,Suspicious Use of PsLogList,windows,"T1087, T1087.001, T1087.002",medium
2779,Suspicious Userinit Child Process,windows,T1055,medium
2780,Suspicious VBoxDrvInst.exe Parameters,windows,T1112,medium
2781,Suspicious Velociraptor Child Process,windows,T1219,high
2782,Suspicious Volume Shadow Copy VSS_PS.dll Load,windows,T1490,high
2783,Suspicious Volume Shadow Copy Vssapi.dll Load,windows,T1490,high
2784,Suspicious Vsls-Agent Command With AgentExtensionPath Load,windows,T1218,medium
2785,Suspicious WebDav Client Execution Via Rundll32.EXE,windows,T1048.003,high
2786,Suspicious Where Execution,windows,T1217,low
2787,Suspicious Windows ANONYMOUS LOGON Local Account Created,windows,"T1136.001, T1136.002",high
2788,Suspicious Windows Defender Folder Exclusion Added Via Reg.EXE,windows,T1685,medium
2789,Suspicious Windows Defender Registry Key Tampering Via Reg.EXE,windows,T1685,high
2790,Suspicious Windows Service Tampering,windows,"T1489, T1685",high
2791,Suspicious Windows Trace ETW Session Tamper Via Logman.EXE,windows,"T1685, T1685.005",high
2792,Suspicious Windows Update Agent Empty Cmdline,windows,T1036,high
2793,Suspicious WindowsTerminal Child Processes,windows,,medium
2794,Suspicious WMIC Execution Via Office Process,windows,"T1204.002, T1047, T1218.010",high
2795,Suspicious WmiPrvSE Child Process,windows,"T1047, T1204.002, T1218.010",high
2796,Suspicious Wordpad Outbound Connections,windows,,medium
2797,Suspicious Workstation Locking via Rundll32,windows,,medium
2798,Suspicious WSMAN Provider Image Loads,windows,"T1059.001, T1021.003",medium
2799,Suspicious X509Enrollment - Process Creation,windows,T1553.004,medium
2800,Suspicious X509Enrollment - Ps Script,windows,T1553.004,medium
2801,Suspicious XOR Encoded PowerShell Command,windows,"T1059.001, T1140, T1027",medium
2802,Suspicious ZipExec Execution,windows,"T1218, T1202",medium
2803,SyncAppvPublishingServer Bypass Powershell Restriction - PS Module,windows,T1218,medium
2804,SyncAppvPublishingServer Execute Arbitrary PowerShell Code,windows,T1218,medium
2805,SyncAppvPublishingServer Execution to Bypass Powershell Restriction,windows,T1218,medium
2806,SyncAppvPublishingServer VBS Execute Arbitrary PowerShell Code,windows,"T1218, T1216",medium
2807,Sysinternals PsService Execution,windows,T1543.003,medium
2808,Sysinternals PsSuspend Execution,windows,T1543.003,medium
2809,Sysinternals PsSuspend Suspicious Execution,windows,T1685,high
2810,Sysinternals Tools AppX Versions Execution,windows,,low
2811,SysKey Registry Keys Access,windows,T1012,high
2812,Sysmon Application Crashed,windows,T1685,high
2813,Sysmon Blocked Executable,windows,,high
2814,Sysmon Blocked File Shredding,windows,,high
2815,Sysmon Channel Reference Deletion,windows,T1112,high
2816,Sysmon Configuration Change,windows,,medium
2817,Sysmon Configuration Error,windows,T1564,high
2818,Sysmon Configuration Modification,windows,T1564,high
2819,Sysmon Configuration Update,windows,T1685,medium
2820,Sysmon Discovery Via Default Driver Altitude Using Findstr.EXE,windows,T1518.001,high
2821,Sysmon Driver Altitude Change,windows,T1685,high
2822,Sysmon Driver Unloaded Via Fltmc.EXE,windows,"T1070, T1685, T1685.001",high
2823,Sysmon File Executable Creation Detected,windows,,medium
2824,Sysprep on AppData Folder,windows,T1059,medium
2825,System Control Panel Item Loaded From Uncommon Location,windows,T1574.001,high
2826,System Disk And Volume Reconnaissance Via Wmic.EXE,windows,"T1047, T1082",medium
2827,System File Execution Location Anomaly,windows,T1036,high
2828,System Information Discovery via Registry Queries,windows,T1082,low
2829,System Language Discovery via Reg.Exe,windows,T1614.001,medium
2830,System Network Connections Discovery Via Net.EXE,windows,T1049,low
2831,System Restore Registry Modification via CommandLine,windows,T1490,high
2832,System Scripts Autorun Keys Modification,windows,T1547.001,medium
2833,T1047 Wmiprvse Wbemcomn DLL Hijack,windows,"T1047, T1021.002",high
2834,TacticalRMM Service Installation,windows,T1219.002,medium
2835,Tamper Windows Defender - PSClassic,windows,T1685,high
2836,Tamper Windows Defender - ScriptBlockLogging,windows,T1685,high
2837,Tamper Windows Defender Remove-MpPreference,windows,T1685,high
2838,Tamper Windows Defender Remove-MpPreference - ScriptBlockLogging,windows,T1685,high
2839,Tamper With Sophos AV Registry Keys,windows,T1685,high
2840,Tap Driver Installation,windows,T1048,medium
2841,Tap Driver Installation - Security,windows,T1048,low
2842,Tap Installer Execution,windows,T1048,medium
2843,Taskkill Symantec Endpoint Protection,windows,T1685,high
2844,Taskmgr as LOCAL_SYSTEM,windows,T1036,high
2845,Tasks Folder Evasion,windows,T1574.001,high
2846,TeamViewer Domain Query By Non-TeamViewer Application,windows,T1219.002,medium
2847,TeamViewer Log File Deleted,windows,T1070.004,low
2848,TeamViewer Remote Session,windows,T1219.002,medium
2849,Terminal Server Client Connection History Cleared - Registry,windows,"T1070, T1112",high
2850,Terminal Service Process Spawn,windows,"T1190, T1210",high
2851,Testing Usage of Uncommonly Used Port,windows,T1571,medium
2852,The Windows Defender Firewall Service Failed To Load Group Policy,windows,T1686.003,low
2853,Third Party Software DLL Sideloading,windows,T1574.001,medium
2854,Time Travel Debugging Utility Usage,windows,"T1218, T1003.001",high
2855,Time Travel Debugging Utility Usage - Image,windows,"T1218, T1003.001",high
2856,Tomcat WebServer Logs Deleted,windows,T1070,medium
2857,Tor Client/Browser Execution,windows,T1090.003,high
2858,Transferring Files with Credential Data via Network Shares,windows,"T1003.002, T1003.001, T1003.003",medium
2859,Troubleshooting Pack Cmdlet Execution,windows,T1202,medium
2860,Trust Access Disable For VBApplications,windows,T1112,high
2861,Trusted Path Bypass via Windows Directory Spoofing,windows,"T1574.007, T1548.002",high
2862,TrustedPath UAC Bypass Pattern,windows,T1548.002,critical
2863,UAC Bypass Abusing Winsat Path Parsing - File,windows,T1548.002,high
2864,UAC Bypass Abusing Winsat Path Parsing - Process,windows,T1548.002,high
2865,UAC Bypass Abusing Winsat Path Parsing - Registry,windows,T1548.002,high
2866,UAC Bypass Tools Using ComputerDefaults,windows,T1548.002,high
2867,UAC Bypass Using .NET Code Profiler on MMC,windows,T1548.002,high
2868,UAC Bypass Using ChangePK and SLUI,windows,T1548.002,high
2869,UAC Bypass Using Consent and Comctl32 - File,windows,T1548.002,high
2870,UAC Bypass Using Consent and Comctl32 - Process,windows,T1548.002,high
2871,UAC Bypass Using Disk Cleanup,windows,T1548.002,high
2872,UAC Bypass Using DismHost,windows,T1548.002,high
2873,UAC Bypass Using Event Viewer RecentViews,windows,,high
2874,UAC Bypass Using EventVwr,windows,,high
2875,UAC Bypass Using IDiagnostic Profile,windows,T1548.002,high
2876,UAC Bypass Using IDiagnostic Profile - File,windows,T1548.002,high
2877,UAC Bypass Using IEInstal - File,windows,T1548.002,high
2878,UAC Bypass Using IEInstal - Process,windows,T1548.002,high
2879,UAC Bypass Using Iscsicpl - ImageLoad,windows,T1548.002,high
2880,UAC Bypass Using MSConfig Token Modification - File,windows,T1548.002,high
2881,UAC Bypass Using MSConfig Token Modification - Process,windows,T1548.002,high
2882,UAC Bypass Using NTFS Reparse Point - File,windows,T1548.002,high
2883,UAC Bypass Using NTFS Reparse Point - Process,windows,T1548.002,high
2884,UAC Bypass Using PkgMgr and DISM,windows,T1548.002,high
2885,UAC Bypass Using Windows Media Player - File,windows,T1548.002,high
2886,UAC Bypass Using Windows Media Player - Process,windows,T1548.002,high
2887,UAC Bypass Using Windows Media Player - Registry,windows,T1548.002,high
2888,UAC Bypass Using WOW64 Logger DLL Hijack,windows,T1548.002,high
2889,UAC Bypass via Event Viewer,windows,T1548.002,high
2890,UAC Bypass via ICMLuaUtil,windows,T1548.002,high
2891,UAC Bypass via Sdclt,windows,T1548.002,high
2892,UAC Bypass via Windows Firewall Snap-In Hijack,windows,T1548,medium
2893,UAC Bypass Via Wsreset,windows,T1548.002,high
2894,UAC Bypass With Fake DLL,windows,"T1548.002, T1574.001",high
2895,UAC Bypass WSReset,windows,T1548.002,high
2896,UAC Disabled,windows,T1548.002,medium
2897,UAC Notification Disabled,windows,T1548.002,medium
2898,UAC Secure Desktop Prompt Disabled,windows,T1548.002,medium
2899,UEFI Persistence Via Wpbbin - FileCreation,windows,T1542.001,high
2900,UEFI Persistence Via Wpbbin - ProcessCreation,windows,T1542.001,high
2901,Unauthorized System Time Modification,windows,T1070.006,low
2902,Uncommon  Assistive Technology Applications Execution Via AtBroker.EXE,windows,T1218,medium
2903,Uncommon AddinUtil.EXE CommandLine Execution,windows,T1218,medium
2904,Uncommon Child Process Of AddinUtil.EXE,windows,T1218,medium
2905,Uncommon Child Process Of Appvlp.EXE,windows,T1218,medium
2906,Uncommon Child Process Of BgInfo.EXE,windows,"T1059.005, T1218, T1202",medium
2907,Uncommon Child Process Of Conhost.EXE,windows,T1202,medium
2908,Uncommon Child Process Of Defaultpack.EXE,windows,T1218,medium
2909,Uncommon Child Process Of Setres.EXE,windows,"T1218, T1202",high
2910,Uncommon Child Process Spawned By Odbcconf.EXE,windows,T1218.008,medium
2911,Uncommon Child Processes Of SndVol.exe,windows,,medium
2912,Uncommon Connection to Active Directory Web Services,windows,T1087,medium
2913,Uncommon Extension In Keyboard Layout IME File Registry Value,windows,T1685,high
2914,Uncommon Extension Shim Database Installation Via Sdbinst.EXE,windows,T1546.011,medium
2915,Uncommon File Created by Notepad++ Updater Gup.EXE,windows,"T1195.002, T1557",high
2916,Uncommon File Created In Office Startup Folder,windows,T1587.001,high
2917,Uncommon File Creation By Mysql Daemon Process,windows,,high
2918,Uncommon FileSystem Load Attempt By Format.com,windows,,high
2919,Uncommon Link.EXE Parent Process,windows,T1218,medium
2920,Uncommon Microsoft Office Trusted Location Added,windows,T1112,high
2921,Uncommon Network Connection Initiated By Certutil.EXE,windows,T1105,high
2922,Uncommon New Firewall Rule Added In Windows Firewall Exception List,windows,T1686.003,medium
2923,Uncommon One Time Only Scheduled Task At 00:00,windows,T1053.005,high
2924,Uncommon Outbound Kerberos Connection,windows,"T1558, T1550.003",medium
2925,Uncommon Outbound Kerberos Connection - Security,windows,T1558.003,medium
2926,Uncommon Process Access Rights For Target Image,windows,T1055.011,low
2927,Uncommon Service Installation Image Path,windows,T1543.003,medium
2928,Uncommon Sigverif.EXE Child Process,windows,T1216,medium
2929,Uncommon Svchost Command Line Parameter,windows,"T1036.005, T1055, T1055.012",high
2930,Uncommon Svchost Parent Process,windows,T1036.005,medium
2931,Uncommon System Information Discovery Via Wmic.EXE,windows,T1082,medium
2932,Uncommon Userinit Child Process,windows,T1037.001,high
2933,Uninstall Crowdstrike Falcon Sensor,windows,T1685,high
2934,Uninstall Sysinternals Sysmon,windows,T1685,high
2935,Unmount Share Via Net.EXE,windows,T1070.005,low
2936,Unsigned .node File Loaded,windows,"T1129, T1574.001, T1036.005",medium
2937,Unsigned AppX Installation Attempt Using Add-AppxPackage,windows,,medium
2938,Unsigned AppX Installation Attempt Using Add-AppxPackage - PsScript,windows,,medium
2939,Unsigned Binary Loaded From Suspicious Location,windows,T1574.001,high
2940,Unsigned DLL Loaded by Windows Utility,windows,"T1218.011, T1218.010",medium
2941,Unsigned Image Loaded Into LSASS Process,windows,T1003.001,medium
2942,Unsigned Mfdetours.DLL Sideloading,windows,T1574.001,high
2943,Unsigned Module Loaded by ClickOnce Application,windows,T1574.001,medium
2944,Unsigned or Unencrypted SMB Connection to Share Established,windows,T1021.002,medium
2945,Unusual Child Process of dns.exe,windows,T1133,high
2946,Unusual File Deletion by Dns.exe,windows,T1133,high
2947,Unusual File Download from Direct IP Address,windows,T1564.004,high
2948,Unusual File Download From File Sharing Websites - File Stream,windows,T1564.004,medium
2949,Unusual File Modification by dns.exe,windows,T1133,high
2950,Unusual Parent Process For Cmd.EXE,windows,T1059,medium
2951,Usage of Renamed Sysinternals Tools - RegistrySet,windows,T1588.002,high
2952,Usage Of Web Request Commands And Cmdlets,windows,T1059.001,medium
2953,Usage Of Web Request Commands And Cmdlets - ScriptBlock,windows,T1059.001,medium
2954,USB Device Plugged,windows,T1200,low
2955,Use Get-NetTCPConnection,windows,T1049,low
2956,Use Get-NetTCPConnection - PowerShell Module,windows,T1049,low
2957,Use Icacls to Hide File to Everyone,windows,T1564.001,medium
2958,Use NTFS Short Name in Command Line,windows,T1564.004,medium
2959,Use NTFS Short Name in Image,windows,T1564.004,medium
2960,Use of FSharp Interpreters,windows,T1059,medium
2961,Use of OpenConsole,windows,T1059,medium
2962,Use of Pcalua For Execution,windows,T1059,medium
2963,Use of Remote.exe,windows,T1127,medium
2964,Use of Scriptrunner.exe,windows,T1218,medium
2965,Use Of The SFTP.EXE Binary As A LOLBIN,windows,T1218,medium
2966,Use of TTDInject.exe,windows,T1127,medium
2967,Use of UltraVNC Remote Access Software,windows,T1219.002,medium
2968,Use of VisualUiaVerifyNative.exe,windows,T1218,medium
2969,Use of VSIISExeLauncher.exe,windows,T1127,medium
2970,Use of W32tm as Timer,windows,T1124,high
2971,Use of Wfc.exe,windows,T1127,medium
2972,Use Short Name Path in Image,windows,T1564.004,medium
2973,User Added To Highly Privileged Group,windows,T1098,high
2974,User Added to Local Administrator Group,windows,"T1078, T1098",medium
